nodes._id,"Coalesce(r.target_Position,Type(r))",target._id
188913190271,esposa,188913200271
188913190271,fill,188913210271
188913190271,fill,188913220271
188913230272,fill,188913240272
188913230272,fill,188913250272
188913230272,fill,188913260272
188913270273,esposa,188913280273
188913270273,fill,188913290273
188913270273,fill,188913300273
188913270273,fill,188913310273
188913320274,esposa,188913330274
188913320274,fill,188913340274
188913350275,esposa,188913360275
188913350275,fill,188913370275
188913350275,fill,188913380275
188913390276,esposa,188913400276
188913390276,fill,188913410276
188913420277,esposa,188913430277
188913420277,fill,188913440277
188913420277,fill,188913450277
188913420277,fill,188913460277
188913470278,esposa,188913480278
188913470278,fill,188913490278
188913470278,fill,188913500278
188913470278,sogre,188913510278
188913520279,esposa,188913530279
188913520279,fill,188913540279
188913520279,jove,188913550279
188913520279,net,188913560279
188913570280,germana,188913580280
188913590281,esposa,188913600281
188913590281,parents,188913610281
188913620282,esposa,188913630282
188913620282,fill,188913640282
188913620282,fill,188913650282
188913620282,fill,188913660282
188913620282,fill,188913670282
188913620282,fill,188913680282
188913620282,fill,188913690282
188913620282,germa,188913700282
188913620282,germana,188913710282
188913620282,servents,188913720282
188913730283,esposa,188913740283
188913730283,fill,188913750283
188913730283,fill,188913760283
188913730283,fill,188913770283
188913730283,net,188913780283
188913790284,gendre,188913800284
188913790284,filla,188913810284
188913790284,neta,188913820284
188913790284,neta,188913830284
188913790284,net,188913840284
188913790284,net,188913850284
188913790284,net,188913860284
188913790284,net,188913870284
188913880285,fill,188913890285
188913880285,fill,188913900285
188913910286,esposa,188913920286
188913930287,esposa,188913940287
188913930287,fill,188913950287
188913930287,fill,188913960287
188913930287,fill,188913970287
188913930287,fill,188913980287
188913990288,esposa,188914000288
188913990288,fill,188914010288
188913990288,fill,188914020288
188913990288,fill,188914030288
188913990288,fill,188914040288
188913990288,fill,188914050288
188914070290,esposa,188914080290
188914070290,fill,188914090290
188914070290,fill,188914100290
188914110291,esposa,188914120291
188914110291,fill,188914130291
188914110291,fill,188914140291
188914110291,sogre,188914150291
188914160292,esposa,188914170292
188914160292,fill,188914180292
188914190293,esposa,188914200293
188914190293,fill,188914210293
188914190293,fill,188914220293
188914190293,fill,188914230293
188914240294,esposa,188914250294
188914240294,fill,188914260294
188914240294,fill,188914270294
188914240294,fill,188914280294
188914290295,esposa,188914300295
188914310296,esposa,188914320296
188914330297,esposa,188914340297
188914330297,fill,188914350297
188914330297,fill,188914360297
188914370298,esposa,188914380298
188914370298,fill,188914390298
188914400299,esposa,188914410299
188914400299,fill,188914420299
188914400299,fill,188914430299
188914440300,esposa,188914450300
188914460301,esposa,188914470301
188914460301,fill,188914480301
188914460301,fill,188914490301
188914500302,gendre,188914510302
188914500302,filla,188914520302
188914500302,net,188914530302
188914500302,net,188914540302
188914550303,esposa,188914560303
188914550303,fill,188914570303
188914550303,fill,188914580303
188914550303,fill,188914590303
188914550303,mare,188914600303
188914610304,esposa,188914620304
188914610304,fill,188914630304
188914610304,fill,188914640304
188914610304,cunyat,188914650304
188914610304,germana,188914660304
188914670305,esposa,188914680305
188914670305,fill,188914690305
188914670305,fill,188914700305
188914670305,cunyada,188914710305
188914670305,nebot,188914720305
188914670305,cunyada,188914730305
188914750307,esposa,188914760307
188914750307,fill,188914770307
188914750307,cunyada,188914780307
188914790308,esposa,188914800308
188914790308,fill,188914810308
188914790308,fill,188914820308
188914830309,esposa,188914840309
188914830309,fill,188914850309
188914830309,fill,188914860309
188914830309,fill,188914870309
188914830309,fill,188914880309
188914830309,fill,188914890309
188914830309,fill,188914900309
188914830309,fill,188914910309
188914830309,sogre,188914920309
188914830309,cunyada,188914930309
188914830309,altres,188914940309
188914950310,filla,188914960310
188914970311,filla,188914980311
188914970311,fill,188914990311
188914970311,fill,188915000311
188914970311,fill,188915010311
188915020312,esposa,188915030312
188915040313,esposa,188915050313
188915060314,esposa,188915070314
188915060314,fill,188915080314
188915090315,esposa,188915100315
188915090315,fill,188915110315
188915090315,pare,188915120315
188915130316,esposa,188915140316
188915130316,fill,188915150316
188915130316,fill,188915160316
188915130316,sogre,188915170316
188915180317,esposa,188915190317
188915180317,fill,188915200317
188915180317,fill,188915210317
188915180317,fill,188915220317
188915180317,fill,188915230317
188915180317,fill,188915240317
188915180317,fill,188915250317
188915260318,esposa,188915270318
188915260318,fill,188915280318
188915260318,fill,188915290318
188915260318,altres,188915300318
188915310319,esposa,188915320319
188915310319,fill,188915330319
188915340320,filla,188915350320
188915340320,germana,188915360320
188915340320,germana,188915370320
188915340320,fill,188915380320
188915390321,esposa,188915400321
188915390321,fill,188915410321
188915390321,fill,188915420321
188915390321,fill,188915430321
188915390321,fill,188915440321
188915390321,fill,188915450321
188915460322,esposa,188915470322
188915460322,fill,188915480322
188915460322,fill,188915490322
188915500323,esposa,188915510323
188915500323,fill,188915520323
188915500323,fill,188915530323
188915500323,cunyat,188915540323
188915500323,cunyada,188915550323
188915500323,nebot,188915560323
188915570324,esposa,188915580324
188915570324,fill,188915590324
188915570324,fill,188915600324
188915570324,fill,188915610324
188915570324,fill,188915620324
188915630325,esposa,188915640325
188915630325,fill,188915650325
188915630325,fill,188915660325
188915630325,fill,188915670325
188915630325,jefe_2,188915680325
188915630325,fill_2,188915690325
188915630325,fill_2,188915700325
188915630325,fill_2,188915710325
188915630325,fill_2,188915720325
188915730326,esposa,188915740326
188915730326,fill,188915750326
188915730326,fill,188915760326
188915770327,esposa,188915780327
188915790328,esposa,188915800328
188915790328,fill,188915810328
188915820329,esposa,188915830329
188915820329,fill,188915840329
188915820329,fill,188915850329
188915820329,germa,188915860329
188915820329,cunyada,188915870329
188915880330,esposa,188915890330
188915880330,fill,188915900330
188915880330,fill,188915910330
188915880330,fill,188915920330
188915880330,altres,188915930330
188915940331,esposa,188915950331
188915940331,fill,188915960331
188915940331,fill,188915970331
188915940331,fill,188915980331
188915940331,fill,188915990331
188915940331,fill,188916000331
188915940331,fill,188916010331
188916020332,esposa,188916030332
188916020332,fill,188916040332
188916020332,fill,188916050332
188916020332,fill,188916060332
188916020332,mare,188916070332
188916080333,esposa,188916090333
188916080333,fill,188916100333
188916080333,fill,188916110333
188916080333,fill,188916120333
188916080333,fill,188916130333
188916140334,esposa,188916150334
188916140334,fill,188916160334
188916170335,mare,188916180335
188916190336,esposa,188916200336
188916190336,fill,188916210336
188916190336,fill,188916220336
188916190336,fill,188916230336
188916190336,mare,188916240336
188916250337,esposa,188916260337
188916250337,fill,188916270337
188916250337,fill,188916280337
188916250337,cunyada,188916290337
188916300338,filla,188916310338
188916300338,neta,188916320338
188916330339,esposa,188916340339
188916330339,fill,188916350339
188916330339,fill,188916360339
188916330339,fill,188916370339
188916330339,fill,188916380339
188916330339,fill,188916390339
188916330339,fill,188916400339
188916410340,esposa,188916420340
188916410340,fill,188916430340
188916410340,jove,188916440340
188916410340,net,188916450340
188916410340,neta,188916460340
188916470341,esposa,188916480341
188916470341,fill,188916490341
188916470341,fill,188916500341
188916470341,fill,188916510341
188916470341,fill,188916520341
188916470341,fill,188916530341
188916470341,fill,188916540341
188916550342,esposa,188916560342
188916550342,fill,188916570342
188916550342,fill,188916580342
188916550342,fill,188916590342
188916550342,fill,188916600342
188916550342,fill,188916610342
188916620343,esposa,188916630343
188916620343,fill,188916640343
188916650344,esposa,188916660344
188916650344,cunyada,188916670344
188916650344,fill,188916680344
188916650344,fill,188916690344
188916650344,fill,188916700344
188916650344,sogre,188916710344
188916720345,esposa,188916730345
188916720345,fill,188916740345
188916720345,fill,188916750345
188916720345,parents,188916760345
188916770346,filla,188916780346
188916770346,filla,188916790346
188916770346,fill,188916800346
188916770346,filla,188916810346
188916770346,fill,188916820346
188916830347,esposa,188916840347
188916830347,fill,188916850347
188916830347,fill,188916860347
188916870348,esposa,188916880348
188916870348,fill,188916890348
188916870348,fill,188916900348
188916870348,fill,188916910348
188916870348,fill,188916920348
188916870348,fill,188916930348
188916870348,sogre,188916940348
188916870348,cunyada,188916950348
188916960349,esposa,188916970349
188916980350,esposa,188916990350
188916980350,altres,188917000350
188917010351,esposa,188917020351
188917010351,filla,188917030351
188917010351,filla,188917040351
188917050352,esposa,188917060352
188917050352,cunyat,188917070352
188917050352,cunyada,188917080352
188917050352,neboda,188917090352
188917050352,neboda,188917100352
188917110353,esposa,188917120353
188917130354,esposa,188917140354
188917130354,fill,188917150354
188917130354,fill,188917160354
188917130354,fill,188917170354
188917180355,esposa,188917190355
188917180355,fill,188917200355
188917180355,fill,188917210355
188917180355,sogre,188917220355
188917180355,parents,188917230355
188917180355,parents,188917240355
188917250356,fill,188917260356
188917250356,fill,188917270356
188917250356,fill,188917280356
188917250356,fill,188917290356
188917250356,fill,188917300356
188917310357,esposa,188917320357
188917330358,fill,188917340358
188917330358,fill,188917350358
188917330358,fill,188917360358
188917330358,fill,188917370358
188917390360,FAMILY,188917400360
188917410361,esposa,188917420361
188917430362,fill,188917440362
188917430362,jove,188917450362
188917430362,net,188917460362
188917430362,net,188917470362
188917430362,neta,188917480362
188917430362,net,188917490362
188917430362,net,188917500362
188917510363,esposa,188917520363
188917510363,fill,188917530363
188917510363,fill,188917540363
188917510363,fill,188917550363
188917510363,fill,188917560363
188917510363,fill,188917570363
188917510363,fill,188917580363
188917510363,mare,188917590363
188917600364,esposa,188917610364
188917600364,fill,188917620364
188917600364,germana,188917630364
188917600364,germa,188917640364
188917600364,germa,188917650364
188917600364,germa,188917660364
188917670365,esposa,188917680365
188917670365,fill,188917690365
188917670365,fill,188917700365
188917670365,fill,188917710365
188917720366,fill,188917730366
188917740367,esposa,188917750367
188917740367,fill,188917760367
188917740367,mare,188917770367
188917740367,germana,188917780367
188917740367,germa,188917790367
